seq,target_x,target_y,reached_x,reached_y,elapsed_s,status,note
1,0.0,0.0,N/A,N/A,0.0,OK,
2,-0.013178031384944916,-1.3916561677645511,N/A,N/A,18.4,OK,
3,-0.013178031384944916,0.20491745069622994,N/A,N/A,26.3,OK,
4,0.1438219711482525,0.15449104352701384,N/A,N/A,41.1,OK,
5,0.1438219711482525,-1.3846561674665279,N/A,N/A,48.7,OK,
6,0.3018219736814499,-1.335082573145628,N/A,N/A,62.5,OK,
7,0.3018219736814499,0.13849104293096745,N/A,N/A,80.8,OK,
8,0.45982197621464727,0.15491744995117188,N/A,N/A,96.7,OK,
9,0.45982197621464727,-1.335082573145628,N/A,N/A,102.7,OK,
10,0.6178219787478447,-1.385082573890686,N/A,N/A,118.4,OK,
11,0.6178219787478447,0.1544910435270139,N/A,N/A,124.4,OK,
12,0.7748219812810421,0.21149104457009507,N/A,N/A,140.1,OK,
13,0.7749802860705401,-1.3833798763116552,N/A,N/A,165.6,OK,
14,0.8868219820261002,-1.3860005360558083,N/A,N/A,176.8,OK,
15,0.8868219820261002,-0.7441646012947509,N/A,N/A,186.5,OK,
16,1.0491553180913131,-0.8508423049061629,N/A,N/A,194.2,OK,
17,1.0491553180913131,-1.2350825716555118,N/A,N/A,200.9,OK,
18,1.2124886541565258,-1.2350825716555118,N/A,N/A,209.4,OK,
19,1.2124886541565258,-0.8950825656950474,N/A,N/A,215.7,OK,
20,1.374821990221739,-0.8441646027848668,N/A,N/A,224.6,OK,
21,1.374990399155904,-1.1840196307449038,N/A,N/A,237.6,OK,
22,1.4868219909667968,-1.28508257240057,N/A,N/A,254.6,OK,
23,1.4868219909667968,0.2114910445700951,N/A,N/A,262.0,OK,
24,1.6341553266594808,0.25491745144128797,N/A,N/A,277.7,OK,
25,1.6341553266594808,-1.2350825716555118,N/A,N/A,285.5,OK,
26,1.7824886623521647,-1.2350825716555118,N/A,N/A,300.5,OK,
27,1.7824886623521647,0.304917452186346,N/A,N/A,309.3,OK,
28,1.9308219980448484,0.21749104419756596,N/A,N/A,329.1,OK,
29,1.9308219980448484,-1.28508257240057,N/A,N/A,337.8,OK,
30,2.0791553337375324,-1.335082573145628,N/A,N/A,356.0,OK,
31,2.0791553337375324,0.20491745069622994,N/A,N/A,363.0,OK,
32,2.2274886694302163,0.20491745069622994,N/A,N/A,380.0,OK,
33,2.2274886694302163,-1.335082573145628,N/A,N/A,406.0,OK,
34,2.3748220051229003,-1.385082573890686,N/A,N/A,422.2,OK,
35,2.374679225850032,0.17370938797158178,N/A,N/A,460.8,OK,
36,0.8868219820261002,-0.29165615137327394,N/A,N/A,495.1,OK,
37,0.8868219820261002,0.21149104457009507,N/A,N/A,504.8,OK,
38,1.0324886511762936,0.15491744995117188,N/A,N/A,516.5,OK,
39,1.0324886511762936,-0.1959894829681384,N/A,N/A,524.4,OK,
40,1.1791553203264873,-0.1850825560092926,N/A,N/A,532.9,OK,
41,1.1791553203264873,0.15491744995117188,N/A,N/A,540.0,OK,
42,1.3248219894766808,0.20583541286135246,N/A,N/A,549.4,OK,
