seq,target_x,target_y,reached_x,reached_y,elapsed_s,status,note
1,0.0,0.0,N/A,N/A,0.0,OK,
2,-0.0439952606856823,-1.1815219309926033,N/A,N/A,28.0,OK,
3,-0.0439952606856823,0.25847809135913846,N/A,N/A,35.9,OK,
4,0.10300474169850349,0.20847809061408043,N/A,N/A,50.7,OK,
5,0.10300474169850349,-1.1910955247174568,N/A,N/A,57.6,OK,
6,0.25100474408268925,-1.1815219309926033,N/A,N/A,85.5,OK,
7,0.25100474408268925,0.20847809061408043,N/A,N/A,91.9,OK,
8,0.3990047464668751,0.25847809135913846,N/A,N/A,121.3,OK,
9,0.3990047464668751,-1.2315219317376613,N/A,N/A,127.5,OK,
10,0.5470047488510609,-1.2815219324827194,N/A,N/A,145.1,OK,
11,0.5470047488510609,0.2740516846369573,N/A,N/A,152.4,OK,
12,0.6940047512352466,0.3084780921041965,N/A,N/A,180.8,OK,
13,0.693816582117833,-1.300170313547655,N/A,N/A,207.9,OK,
14,0.8060047519803047,-1.2380955256115265,N/A,N/A,217.0,OK,
15,0.8060047519803047,-0.6906039606318424,N/A,N/A,225.6,OK,
16,0.9400047542154789,-0.7915219242870808,N/A,N/A,234.8,OK,
17,0.9400047542154789,-1.2815219324827194,N/A,N/A,245.6,OK,
18,1.075004756450653,-1.2815219324827194,N/A,N/A,256.5,OK,
19,1.075004756450653,-0.8415219250321389,N/A,N/A,264.3,OK,
20,1.2100047586858271,-0.8415219250321389,N/A,N/A,274.4,OK,
21,1.2100047586858271,-1.2815219324827194,N/A,N/A,281.3,OK,
22,1.3440047609210015,-1.2815219324827194,N/A,N/A,292.0,OK,
23,1.34429675731139,-0.7895501740623592,N/A,N/A,321.3,OK,
24,1.4560047616660594,-1.2815219324827194,N/A,N/A,342.5,OK,
25,1.4560047616660594,0.25847809135913846,N/A,N/A,350.4,OK,
26,1.6033380973587434,0.2243850172003972,N/A,N/A,383.1,OK,
27,1.6033380973587434,-1.2815219324827194,N/A,N/A,390.8,OK,
28,1.7516714330514274,-1.2315219317376613,N/A,N/A,405.7,OK,
29,1.7516714330514274,0.26938501831798406,N/A,N/A,413.5,OK,
30,1.900004768744111,0.20847809061408043,N/A,N/A,435.9,OK,
31,1.900004768744111,-1.2815219324827194,N/A,N/A,444.3,OK,
32,2.048338104436795,-1.3315219332277775,N/A,N/A,461.8,OK,
33,2.048338104436795,0.20847809061408043,N/A,N/A,470.0,OK,
34,2.196671440129479,0.20847809061408043,N/A,N/A,507.1,OK,
35,2.196671440129479,-1.3815219339728355,N/A,N/A,517.9,OK,
36,2.344004775822163,-1.3815219339728355,N/A,N/A,546.8,OK,
37,2.3439713045074413,0.15576894922355744,N/A,N/A,586.2,OK,
38,0.8060047519803047,-0.2824398797466805,N/A,N/A,596.9,OK,
39,0.8060047519803047,0.25847809135913846,N/A,N/A,604.0,OK,
40,0.9400047542154789,0.25847809135913846,N/A,N/A,624.8,OK,
41,0.9400047542154789,-0.23152191683650017,N/A,N/A,633.6,OK,
42,1.075004756450653,-0.1815219160914421,N/A,N/A,642.0,OK,
43,1.075004756450653,0.25847809135913846,N/A,N/A,650.6,OK,
44,1.2100047586858271,0.20847809061408043,N/A,N/A,659.6,OK,
45,1.2100047586858271,-0.23152191683650017,N/A,N/A,665.1,OK,
46,1.3440047609210015,-0.33152191832661626,N/A,N/A,677.2,OK,
