seq,target_x,target_y,reached_x,reached_y,elapsed_s,status,note
1,0.0,0.0,N/A,N/A,0.0,OK,
2,-0.0439952606856823,-1.1815219309926033,N/A,N/A,30.2,OK,
3,-0.0439952606856823,0.25847809135913846,N/A,N/A,39.1,OK,
4,0.10300474169850349,0.20847809061408043,N/A,N/A,59.6,OK,
5,0.10300474169850349,-1.1910955247174568,N/A,N/A,66.6,OK,
6,0.25100474408268925,-1.1815219309926033,N/A,N/A,81.5,OK,
7,0.25100474408268925,0.20847809061408043,N/A,N/A,88.3,OK,
8,0.3990047464668751,0.25847809135913846,N/A,N/A,119.4,OK,
9,0.3990047464668751,-1.2315219317376613,N/A,N/A,126.7,OK,
10,0.5470047488510609,-1.2815219324827194,N/A,N/A,144.3,OK,
11,0.5470047488510609,0.2740516846369573,N/A,N/A,151.8,OK,
12,0.6940047512352466,0.3084780921041965,N/A,N/A,178.3,OK,
13,0.6939786439500434,-1.2991323052047254,N/A,N/A,206.6,OK,
14,0.8060047519803047,-1.2380955256115265,N/A,N/A,216.4,OK,
15,0.8060047519803047,-0.6906039606318424,N/A,N/A,224.8,OK,
16,0.9400047542154789,-0.7915219242870808,N/A,N/A,234.5,OK,
17,0.9400047542154789,-1.2815219324827194,N/A,N/A,242.9,OK,
18,1.075004756450653,-1.2815219324827194,N/A,N/A,260.0,OK,
19,1.075004756450653,-0.8415219250321389,N/A,N/A,268.4,OK,
20,1.2100047586858271,-0.8415219250321389,N/A,N/A,277.2,OK,
21,1.2100047586858271,-1.2815219324827194,N/A,N/A,308.3,OK,
22,1.3440047609210015,-1.2815219324827194,N/A,N/A,318.5,OK,
23,1.3435478364689992,-0.7912347883261456,N/A,N/A,361.6,OK,
24,1.4560047616660594,-1.2815219324827194,N/A,N/A,383.1,OK,
25,1.4560047616660594,0.2770516844879455,N/A,N/A,390.6,OK,
26,1.6033380973587434,0.3584780928492546,N/A,N/A,424.3,OK,
27,1.6033380973587434,-1.2815219324827194,N/A,N/A,430.7,OK,
28,1.7516714330514274,-1.2315219317376613,N/A,N/A,445.6,OK,
29,1.7516714330514274,0.26938501831798406,N/A,N/A,453.4,OK,
30,1.900004768744111,0.20847809061408043,N/A,N/A,475.6,OK,
31,1.900004768744111,-1.2815219324827194,N/A,N/A,498.0,OK,
32,2.048338104436795,-1.3315219332277775,N/A,N/A,522.9,OK,
33,2.048338104436795,0.20847809061408043,N/A,N/A,531.5,OK,
34,2.196671440129479,0.20847809061408043,N/A,N/A,561.6,OK,
35,2.196671440129479,-1.3815219339728355,N/A,N/A,593.8,OK,
36,2.344004775822163,-1.3815219339728355,N/A,N/A,616.8,OK,
37,2.3435689314219768,0.2063497522580633,N/A,N/A,666.7,OK,
38,0.8060047519803047,-0.2824398797466805,N/A,N/A,726.7,FAIL,"NavThrough(3pts,->0.81,0.26): result_timeout"
39,0.8060047519803047,-0.2824398797466805,N/A,N/A,726.7,FAIL,result_status:6(ABORTED)
40,0.8060047519803047,-0.011980894193771019,N/A,N/A,726.7,FAIL,result_status:6(ABORTED)
41,0.8060047519803047,0.25847809135913846,N/A,N/A,726.8,FAIL,result_status:6(ABORTED)
42,0.8060047519803047,0.25847809135913846,N/A,N/A,726.9,FAIL,"NavThrough(2pts,->0.94,0.26): result_status:6(ABORTED)"
43,0.8060047519803047,0.25847809135913846,N/A,N/A,786.9,FAIL,result_timeout
44,0.9400047542154789,0.25847809135913846,N/A,N/A,834.0,OK,
45,0.9400047542154789,0.25847809135913846,N/A,N/A,845.9,OK,
46,0.9400047542154789,-0.23152191683650017,N/A,N/A,853.8,OK,
47,1.075004756450653,-0.1815219160914421,N/A,N/A,862.0,OK,
48,1.075004756450653,0.25847809135913846,N/A,N/A,870.3,OK,
49,1.2100047586858271,0.20847809061408043,N/A,N/A,879.4,OK,
50,1.2100047586858271,-0.23152191683650017,N/A,N/A,884.9,OK,
51,1.3440047609210015,-0.3815219190716743,N/A,N/A,897.9,OK,
