seq,target_x,target_y,reached_x,reached_y,elapsed_s,status,note
1,0.0026682090384483317,-1.3970995410827616,N/A,N/A,0.0,OK,
2,0.0026682090384483317,0.3529004849942705,N/A,N/A,16.1,OK,
3,0.1516682112736225,0.3529004849942705,N/A,N/A,20.7,OK,
4,0.1516682112736225,-1.3970995410827616,N/A,N/A,34.6,OK,
5,0.3016682135087967,-1.3970995410827616,N/A,N/A,40.3,OK,
6,0.3016682135087967,0.3529004849942705,N/A,N/A,57.2,OK,
7,0.45166821574397087,0.3529004849942705,N/A,N/A,67.0,OK,
8,0.45166821574397087,-1.3970995410827616,N/A,N/A,81.1,OK,
9,0.601668217979145,-1.3970995410827616,N/A,N/A,90.4,OK,
10,0.601668217979145,0.3529004849942705,N/A,N/A,104.0,OK,
11,0.7516682202143192,0.3529004849942705,N/A,N/A,109.1,OK,
12,0.7516682202143192,-1.3970995410827616,N/A,N/A,123.4,OK,
13,0.9016682224494934,-1.3970995410827616,N/A,N/A,134.7,OK,
14,0.9016682224494934,0.3529004849942705,N/A,N/A,149.6,OK,
15,1.0516682321352482,0.30290049169979305,N/A,N/A,157.3,OK,
16,1.0516682246846676,-1.3970995410827616,N/A,N/A,171.5,OK,
17,1.2006682269198419,-1.3970995410827616,N/A,N/A,180.6,OK,
18,1.2006682269198419,0.3519004849942706,N/A,N/A,201.5,OK,
19,1.5516682321352482,0.30390048424921245,N/A,N/A,216.1,OK,
20,1.451668230645132,0.30390048424921245,N/A,N/A,223.2,OK,
21,1.451668230645132,0.3519004849942705,N/A,N/A,227.3,OK,
22,1.5516682321352482,0.3519004849942705,N/A,N/A,231.4,OK,
23,1.3026682284099578,-1.3970995410827616,N/A,N/A,248.8,OK,
24,1.3026682284099578,0.3529004849942705,N/A,N/A,268.3,OK,
25,1.4006682299000741,0.3529004849942705,N/A,N/A,273.4,OK,
26,1.4006682299000741,-1.3970995410827616,N/A,N/A,287.6,OK,
27,1.452668230645132,-1.3970995410827616,N/A,N/A,292.7,OK,
28,1.452668230645132,0.20290048275909633,N/A,N/A,309.5,OK,
29,1.5506682321352483,0.20290048275909633,N/A,N/A,314.6,OK,
30,1.5506682321352483,-1.3970995410827616,N/A,N/A,327.3,OK,
31,1.6026682328803061,-1.3970995410827616,N/A,N/A,333.1,OK,
32,1.6026682328803061,0.3529004849942705,N/A,N/A,349.0,OK,
33,1.6506682336253644,0.3529004849942705,N/A,N/A,352.7,OK,
34,1.6506682336253644,-1.3970995410827616,N/A,N/A,366.6,OK,
35,1.7026682343704223,-1.3970995410827616,N/A,N/A,373.6,OK,
36,1.7026682343704223,0.2529004835041544,N/A,N/A,389.1,OK,
37,1.6734773154770286,0.14430609744324263,N/A,N/A,393.2,OK,
38,1.864168236791861,-1.3970995410827616,N/A,N/A,407.4,OK,
39,2.0266682392132997,-1.3970995410827616,N/A,N/A,413.3,OK,
40,2.0266682392132997,0.30290048424921245,N/A,N/A,427.4,OK,
41,2.1891682416347384,0.340400484808006,N/A,N/A,432.9,OK,
42,2.1891682416347384,-1.3970995410827616,N/A,N/A,448.0,OK,
43,2.1802835058903574,-1.313698971127208,N/A,N/A,452.0,OK,
44,2.3506682440561772,0.3529004849942705,N/A,N/A,466.5,OK,
