seq,target_x,target_y,reached_x,reached_y,elapsed_s,status,note
1,0.017363530256986004,-1.388114317428347,N/A,N/A,0.0,OK,
2,0.017363530256986004,0.3618857086486851,N/A,N/A,17.7,OK,
3,0.1813635327156776,0.3618857086486851,N/A,N/A,23.2,OK,
4,0.1813635327156776,-1.388114317428347,N/A,N/A,37.2,OK,
5,0.3463635351743692,-1.388114317428347,N/A,N/A,47.7,OK,
6,0.3463635351743692,0.3618857086486851,N/A,N/A,64.8,OK,
7,0.5113635376330607,0.3618857086486851,N/A,N/A,69.7,OK,
8,0.5113635376330607,-1.388114317428347,N/A,N/A,84.9,OK,
9,0.6763635400917524,-1.388114317428347,N/A,N/A,90.6,OK,
10,0.6763635400917524,0.3618857086486851,N/A,N/A,107.1,OK,
11,0.841363542550444,0.3618857086486851,N/A,N/A,113.6,OK,
12,0.841363542550444,-1.388114317428347,N/A,N/A,134.5,OK,
13,1.0063635450091355,-1.388114317428347,N/A,N/A,141.0,OK,
14,1.0063635450091355,0.3618857086486851,N/A,N/A,158.2,OK,
15,1.1713635474678272,0.31688570797813287,N/A,N/A,170.1,OK,
16,1.1713635474678272,-1.388114317428347,N/A,N/A,185.8,OK,
17,1.3363635499265187,-1.388114317428347,N/A,N/A,191.5,OK,
18,1.3363635499265187,0.3618857086486851,N/A,N/A,206.6,OK,
19,1.5013635523852102,0.3618857086486851,N/A,N/A,212.2,OK,
20,1.5013635523852102,-1.388114317428347,N/A,N/A,227.5,OK,
21,1.665363554843902,-1.388114317428347,N/A,N/A,234.0,OK,
22,1.665363554843902,0.3618857086486851,N/A,N/A,250.9,OK,
23,1.767363556334018,-1.388114317428347,N/A,N/A,280.5,OK,
24,1.767363556334018,0.3618857086486851,N/A,N/A,297.6,OK,
25,1.9163635585691923,0.3618857086486851,N/A,N/A,305.1,OK,
26,1.9163635585691923,-1.388114317428347,N/A,N/A,319.8,OK,
27,2.0663635608043665,-1.388114317428347,N/A,N/A,325.9,OK,
28,2.0663635608043665,0.311885707903627,N/A,N/A,345.3,OK,
29,2.2163635630395406,0.3618857086486851,N/A,N/A,352.8,OK,
30,2.2163635630395406,-1.388114317428347,N/A,N/A,369.3,OK,
31,2.365363565274715,-1.388114317428347,N/A,N/A,389.4,OK,
32,2.365363565274715,0.3618857086486851,N/A,N/A,449.4,FAIL,result_timeout
